addr1,addr2,areacode,contentid,contenttypeid,firstimage,firstimage2,mapx,mapy,mlevel,tel,title,zipcode
전라북도 군산시 옥도면 대장도리,,37,2948095,12,,,126.3945095,35.81754272,6,,대장봉 전망대,54000
전라북도 김제시 후신길 4-27,(연정동),37,1599009,12,,,126.8668511,35.79925838,6,,대제복구비,54370
전라북도 부안군 변산면 변산로 1906,,37,2594564,12,http://tong.visitkorea.or.kr/cms/resource/16/2564616_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2564616_image2_1.bmp,126.5386276,35.68887092,6,,대항갯벌체험,56342
전라북도 장수군 장수읍 덕산리 772,,37,127067,12,,,127.543385,35.60213416,6,,덕산계곡,55639
전라북도 장수군 장수읍 덕산로 620-200,,37,2787474,12,http://tong.visitkorea.or.kr/cms/resource/14/2791614_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2791614_image2_1.jpg,127.5456681,35.6049811,6,,덕산계곡(덕산용소),55639
전라북도 임실군 지사면 원산3길 1-22,(지사면),37,1956447,12,,,127.3591767,35.58740206,6,,덕암서원,55921
전라북도 무주군 설천면 구천동1로 159,,37,126238,12,http://tong.visitkorea.or.kr/cms/resource/13/2029513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2029513_image3_1.jpg,127.7751205,35.90072106,6,,"덕유산국립공원(본소,적상분소)",55557
전라북도 남원시 소리길 122-24,(어현동),37,300089,12,,,127.3915064,35.40568153,6,,덕음암(남원),55795
전라북도 임실군 성수면 봉강리,,37,1586084,12,,,127.3382369,35.58785442,6,,덕재산,55919
전라북도 전주시 덕진구 권삼득로 390,,37,126320,12,http://tong.visitkorea.or.kr/cms/resource/93/2366393_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2366393_image3_1.jpg,127.1218688,35.84751561,6,,덕진공원,54895
전라북도 무주군 이남3길 5,,37,1580464,12,,,127.801771,35.99761885,6,,덕천서원,55553
전라북도 진안군 백운면 백운동로 401-109,,37,716856,12,,,127.4441699,35.66849713,6,,덕태산,55453
전라북도 진안군 백운면 데미샘1길 172,,37,2699685,12,http://tong.visitkorea.or.kr/cms/resource/38/2369838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2369838_image3_1.jpg,127.4610576,35.65703483,6,,데미샘(섬진강발원지),55456
전라북도 진안군 백운면 데미샘1길 172,,37,2748834,12,,,127.4610603,35.65709316,6,,데미샘자연휴양림,55456
전라북도 정읍시 덕천면 도계1길 34-13,(덕천면),37,1626301,12,http://tong.visitkorea.or.kr/cms/resource/91/1606391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/1606391_image3_1.jpg,126.8122351,35.63829242,6,,도계서원,56149
전북 정읍시 내장동,,37,1626988,12,,,126.9250845,35.48547002,6,,도덕폭포,"580-300,1"
전라북도 고창군 신림면 가평1길 64,,37,1956969,12,,,126.7419149,35.47797054,6,,도동서원(고창),56423
전라북도 고창군 고창읍 도산1길 4,(고창읍),37,1624554,12,http://tong.visitkorea.or.kr/cms/resource/19/1602919_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1602919_image3_1.jpg,126.6609147,35.43960686,6,,도산서당,56443
전라북도 무주군 안성면 사전1길 24-13,,37,1581236,12,,,127.668464,35.8718891,6,,도산서원,55536
전라북도 고창군 아산면 선운사로 250,,37,126262,12,,,126.5795288,35.49768501,6,063-563-3450,도솔계곡(선운산),56452
전라북도 고창군 도솔길 294 도솔암,,37,301263,12,http://tong.visitkorea.or.kr/cms/resource/21/1603721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1603721_image3_1.jpg,126.5639529,35.48060336,6,,도솔암(고창),56452
전라북도 장수군 장계면 서변길 49-27,,37,1623764,12,,,127.5905578,35.73897226,6,,도암서원,55618
전라북도 전주시 완산구 낙수정2길 103-100,(교동),37,301276,12,http://tong.visitkorea.or.kr/cms/resource/98/1605498_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1605498_image3_1.jpg,127.1677213,35.80959572,6,,동고사(전주),55110
전라북도 전주시 완산구 대성동,,37,1595444,12,,,127.1723153,35.81094287,6,,동고산성,55111
전라북도 군산시 동국사길 16,(금광동),37,129509,12,http://tong.visitkorea.or.kr/cms/resource/56/1783656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1783656_image3_1.jpg,126.7075856,35.9829486,6,,동국사(군산),54114
전라북도 전주시 완산구 은행로 33-6,(풍남동3가),37,561983,12,http://tong.visitkorea.or.kr/cms/resource/24/1035824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1035824_image3_1.jpg,127.1529168,35.81684464,6,,동락원,55041
전라북도 군산시 금동,,37,2703775,12,,,126.7059771,35.99435005,6,,동백대교,54018
전라북도 완주군 동상면 대아리,,37,126684,12,http://tong.visitkorea.or.kr/cms/resource/55/215355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/215355_image3_1.jpg,127.2860868,35.9783508,6,,동상운장산계곡,55344
전라북도 정읍시 덕천면 학전길 32-57,(덕천면),37,1956972,12,,,126.8183852,35.61341202,6,,동죽서원,56149
전라북도 남원시 운봉읍 비전길 7,,37,250458,12,http://tong.visitkorea.or.kr/cms/resource/44/2535744_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2535744_image2_1.jpg,127.5627232,35.4580397,6,,동편제탯자리,55717
전라북도 고창군 해리면 동호리,,37,126286,12,http://tong.visitkorea.or.kr/cms/resource/70/2023670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2023670_image3_1.jpg,126.4845145,35.51819498,6,,동호해수욕장,56406
전라북도 완주군 화산면 승치로 477,,37,2702537,12,,,127.2168901,36.08621785,6,,되재성당,55303
전라북도 김제시 진봉면 심포9길 31,(진봉면),37,1599227,12,,,126.7157576,35.85647983,6,,두곡서원(김제),54300
전북 진안군 부귀면 두남리 170,,37,127538,12,,,127.4170788,35.84301017,6,,두남천,"567-912,1"
전라북도 익산시 성당면 두동길 17-1,(성당면),37,1582774,12,,,126.9208522,36.10345795,6,,두동교회 구본당,54504
전라북도 익산시 성당면 두동길 95,,37,2381393,12,http://tong.visitkorea.or.kr/cms/resource/22/2384022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2384022_image2_1.jpg,126.9174413,36.10960163,6,,두동편백나무숲,54504
전라북도 임실군 두만1길 45-50 두만숲속학교(유아숲체험원),,37,2821874,12,http://tong.visitkorea.or.kr/cms/resource/08/2821808_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2821808_image3_1.jpg,127.2386183,35.57597626,6,,두만꽃피오리(두만숲속학교),55932
전라북도 부안군 변산면 도청두포길 13,,37,2564151,12,http://tong.visitkorea.or.kr/cms/resource/16/2564616_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2564616_image2_1.bmp,126.4799461,35.6042629,6,,두포갯벌체험장,56340
전라북도 완주군 봉동읍 둔산3로 94,,37,2755847,12,http://tong.visitkorea.or.kr/cms/resource/43/2755843_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/43/2755843_image2_1.png,127.1284208,35.96095836,6,,둔산공원,55316
전라북도 장수군 장수읍 물뿌랭이길 10-18,,37,2658237,12,,,127.5013446,35.59218733,6,,뜬봉샘 생태관광지,55643
전라북도 무주군 설천면,소천리 산85,37,250140,12,http://tong.visitkorea.or.kr/cms/resource/77/2366377_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2366377_image3_1.jpg,127.7952078,35.99568562,6,,라제통문,55554
전라북도 진안군 진안읍 마이산로 130,,37,2615382,12,http://tong.visitkorea.or.kr/cms/resource/43/2521543_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2521543_image2_1.JPG,127.4178888,35.77550119,6,,마이돈테마공원,55438
전라북도 진안군 진안읍 단양리,,37,2702656,12,,,127.4209164,35.77344314,6,,마이산 미로공원,
전라북도 진안군 마령면 동촌리,,37,2706284,12,http://tong.visitkorea.or.kr/cms/resource/81/1998581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1998581_image3_1.jpg,127.3941803,35.75538361,6,,마이산 벚꽃길,55450
전라북도 진안군 마령면,,37,129498,12,,,127.3889061,35.74618734,6,,마이산 신제,55450
전라북도 진안군 진안읍 마이산로 255,,37,128974,12,http://tong.visitkorea.or.kr/cms/resource/96/198596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/198596_image3_1.jpg,127.4127036,35.75965012,6,,마이산 타포니지형,55438
전라북도 진안군 마령면 마이산남로 367,,37,128972,12,http://tong.visitkorea.or.kr/cms/resource/67/1605767_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1605767_image3_1.jpg,127.4112037,35.758503,6,,마이산 탑사,55450
전라북도 진안군 마령면 마이산남로 367,,37,128976,12,http://tong.visitkorea.or.kr/cms/resource/44/198644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/198644_image3_1.jpg,127.4127036,35.75965012,6,,마이산 화엄굴,55450
전라북도 진안군 진안읍 마이산로 130,,37,126235,12,,,127.4151032,35.7664605,6,,마이산도립공원,55438
전라북도 진안군 마이산남로 182,,37,2939667,12,,,127.3938498,35.75705286,6,063-430-2651,마이산도립공원 남부,55450
전라북도 진안군 마이산로 255 마이산 도립공원 관리 사무소,,37,2939664,12,http://tong.visitkorea.or.kr/cms/resource/60/1605760_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1605760_image3_1.jpg,127.4149199,35.76639106,6,063-433-2652,마이산도립공원 북부,55438
전라북도 진안군 진안읍 마이산로 130,,37,2615386,12,http://tong.visitkorea.or.kr/cms/resource/94/2521594_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2521594_image2_1.JPG,127.4178888,35.77550119,6,,마이산홍삼족욕카페,55438
전라북도 익산시 춘포면 만경강길 905,,37,1625152,12,http://tong.visitkorea.or.kr/cms/resource/62/1605262_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1605262_image3_1.jpg,127.025876,35.89906641,6,,만경강,54581
전라북도 김제시 만경읍 두내산1길 25-10,,37,1599284,12,http://tong.visitkorea.or.kr/cms/resource/52/1603952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1603952_image3_1.jpg,126.821076,35.85433188,6,,만경향교,54307
"전라북도 완주군 소양면 신촌, 상관면 마치리",,37,716562,12,,,127.2757482,35.79217736,6,,만덕산,55346
전라북도 고창군 심원면 애향갯벌로 320,,37,128609,12,,,126.5150115,35.53013024,6,,만돌갯벌체험학습장,56401
전라북도 완주군 삼례나들목로 338-33 삼례중학교,308호,37,2996389,12,http://tong.visitkorea.or.kr/cms/resource/86/2996386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2996386_image3_1.jpg,127.0845924,35.92317302,6,,만듦협동조합,55339
전라북도 정읍시 이평면 하송리,,37,250287,12,,,126.8613297,35.68051901,6,,만석보지,56144
전라북도 정읍시 이평면 하송리,,37,1627095,12,,,126.850242,35.6717726,6,,만석보혁파비,56144
전라북도 순창군 구림면 안심길 103-134,,37,126336,12,http://tong.visitkorea.or.kr/cms/resource/43/1604343_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1604343_image3_1.jpg,127.1175924,35.48583717,6,,만일사(순창),56011
전라북도 임실군 삼계면 산수1길 62,,37,127005,12,,,127.2792061,35.47987952,6,,만취정,55946
전라북도 고창군 신림면 만화길 50,,37,1956975,12,,,126.7086924,35.49361265,6,,만화서원,56424
전라북도 정읍시 이평면 두자리,,37,250288,12,,,126.8377655,35.66443433,6,,말목장터와 감나무,56144
전라북도 완주군 비봉면 소농리 485,,37,2815080,12,http://tong.visitkorea.or.kr/cms/resource/62/2815062_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/62/2815062_image2_1.jpeg,127.1416271,35.99436867,6,,말순농장,55306
전라북도 익산시 왕궁면 장중길 105-8,,37,1316294,12,http://tong.visitkorea.or.kr/cms/resource/50/2514150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2514150_image2_1.jpg,127.0942931,35.96876521,6,,망모당,54576
전라북도 정읍시 정읍사로 541,,37,1627158,12,http://tong.visitkorea.or.kr/cms/resource/58/2031758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2031758_image3_1.jpg,126.8616579,35.55098929,6,,망부상과 정읍사,56204
전라북도 정읍시 망제동 보화리,,37,1626945,12,,,126.8427721,35.6059605,6,,망제동석불입상(대암석불),56154
전라북도 김제시 진봉면 심포10길 94,,37,126335,12,http://tong.visitkorea.or.kr/cms/resource/11/2675611_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2675611_image2_1.jpg,126.7156797,35.8597239,6,,망해사,54300
전라북도 남원시 사매면 세동길 13-7,(사매면),37,1956976,12,,,127.3641429,35.4824307,6,,매계서원,55703
전라북도 남원시 금지면 매촌길 47-34,,37,2660381,12,http://tong.visitkorea.or.kr/cms/resource/75/2689875_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2689875_image2_1.jpg,127.2729128,35.34890534,6,,매월당,55785
전라북도 부안군 부안읍 매창로 89,(부안읍),37,1608758,12,http://tong.visitkorea.or.kr/cms/resource/76/2588876_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/76/2588876_image2_1.bmp,126.728721,35.71882351,6,,매창공원,56312
전라북도 고창군 상하면 진암구시포로 545,,37,2615241,12,http://tong.visitkorea.or.kr/cms/resource/35/2615235_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/35/2615235_image2_1.bmp,126.4356957,35.44557741,6,,명사십리 및 구시포  (전북 서해안 국가지질공원),56408
전라북도 김제시 입석7길 73-21,(입석동),37,1599347,12,,,126.8666736,35.78911508,6,,모덕사(김제),54416
전라북도 완주군 모악산길 91 모악산관리사무소,,37,127573,12,http://tong.visitkorea.or.kr/cms/resource/04/2720904_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2720904_image2_1.jpg,127.1098841,35.72950938,6,,모악산,55362
전라북도 김제시 금산면 모악15길,(금산리) 일대,37,127574,12,http://tong.visitkorea.or.kr/cms/resource/89/1974389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1974389_image3_1.jpg,127.0561029,35.72282866,6,063-540-3539,모악산도립공원,54343
전라북도 부안군 변산면 모항길 107,,37,2588908,12,http://tong.visitkorea.or.kr/cms/resource/27/1935627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1935627_image3_1.jpg,126.5138658,35.58722929,6,,모항갯벌체험장,56340
전라북도 부안군 변산면 모항길 107,,37,128448,12,http://tong.visitkorea.or.kr/cms/resource/32/2367232_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2367232_image3_1.jpg,126.5142157,35.58802365,6,,모항어촌체험마을,56340
전라북도 부안군 변산면 모항길 22,,37,127689,12,http://tong.visitkorea.or.kr/cms/resource/44/636244_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/636244_image3_1.jpg,126.5077442,35.58286024,6,,모항해수욕장,56340
전라북도 익산시 군익로11길 29-11,(모현동1가),37,1583080,12,,,126.9368355,35.94427639,6,,모현동 부도,54658
전라북도 군산시 옥도면 선유도1길 238-7,,37,2759671,12,http://tong.visitkorea.or.kr/cms/resource/42/2759842_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2759842_image2_1.jpg,126.4022891,35.82848883,6,,몽돌해수욕장/몽돌해변,54000
전라북도 군산시 옥도면,,37,2703786,12,,,126.4441357,35.81333571,6,,무녀교,54000
전라북도 군산시 옥도면,,37,126292,12,,,126.4178633,35.80543616,6,,무녀도‧선유도,54000
전라북도 장수군 계북면 토옥동로 114,,37,814004,12,http://tong.visitkorea.or.kr/cms/resource/47/1976047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1976047_image3_1.jpg,127.6396711,35.80648213,6,,무병장수마을,55601
전라북도 정읍시 칠보면 원촌1길 44-12,,37,126401,12,,,126.9839541,35.60168007,6,,무성서원 [유네스코 세계문화유산],56130
전라북도 고창군 무장면 교흥교촌길 9,,37,1954779,12,,,126.5661512,35.42767884,6,,무장향교,56455
전라북도 고창군 무장면 교흥교촌길 9,(무장면),37,1624600,12,http://tong.visitkorea.or.kr/cms/resource/77/1602977_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/1602977_image3_1.jpg,126.5658485,35.42786771,6,,무장향교 대성전,56455
전라북도 무주군 설천면 백련사길 580,"(설천면, 제32경 백련사 )",37,127031,12,http://tong.visitkorea.or.kr/cms/resource/41/220441_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/220441_image3_1.jpg,127.7666084,35.86057547,6,,무주 구천동 33경,55557
전북 무주군,"설천면(삼공리, 심곡리)",37,1624914,12,http://tong.visitkorea.or.kr/cms/resource/42/1929742_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1929742_image3_1.jpg,127.7761537,35.89920736,6,,무주 구천동 관광특구,"568-814,11"
전라북도 무주군 무풍면 탄방로 181,,37,802004,12,http://tong.visitkorea.or.kr/cms/resource/50/2513850_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2513850_image2_1.jpg,127.8825896,35.96981791,6,,무주 금척마을(금자마을),55560
전라북도 무주군 무풍면 철목길 61,,37,1933854,12,http://tong.visitkorea.or.kr/cms/resource/99/1929699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1929699_image3_1.jpg,127.8397048,35.96004325,6,,무주 무풍승지마을,55558
전라북도 무주군 설천면 무설로 1324,,37,129561,12,http://tong.visitkorea.or.kr/cms/resource/15/1929715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1929715_image3_1.jpg,127.7587605,36.01323575,6,,무주 반디랜드,55546
전라북도 무주군 설천면 삼공리 산31,산 31,37,709075,12,http://tong.visitkorea.or.kr/cms/resource/39/711339_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/711339_image3_1.jpg,127.7771867,35.91120324,6,,무주 삼공리 반송,55557
전라북도 무주군 무풍면 구천동로,,37,126768,12,http://tong.visitkorea.or.kr/cms/resource/46/711846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/711846_image3_1.jpg,127.8105209,35.8707862,6,,무주 신풍령약수터,55563
